call_id,actor_id,partner_id,speech_activity_actor,speech_activity_partner,tfo_actor,tfo_partner,overlap_actor,overlap_partner,pauses_actor,pauses_partner,my_turn_length_actor,my_turn_length_partner,your_turn_length_actor,your_turn_length_partner,conv_length_actor,conv_length_partner,turn_overlap_gap_actor,turn_overlap_gap_partner,topic_diversity_actor,topic_diversity_partner,speak_quickly_actor,speak_quickly_partner,you_total_talk_time_actor,you_total_talk_time_partner,how_enjoyable_actor,how_enjoyable_partner,conversationalist_actor,conversationalist_partner,conv_leader_actor,conv_leader_partner,i_like_you_actor,i_like_you_partner,you_like_me_actor,you_like_me_partner,in_common_actor,in_common_partner,smiles_actor,smiles_partner,laughter_actor,laughter_partner,questions_actor,questions_partner,nods_actor,nods_partner,verbal_feedback_actor,verbal_feedback_partner,you_are_intelligent_actor,you_are_quickwitted_actor,you_are_competent_actor,you_are_kind_actor,you_are_friendly_actor,you_are_warm_actor,you_are_humble_actor,you_are_giving_actor,you_are_fair_actor,you_are_trustworthy_actor,you_are_agreeable_actor,you_are_playful_actor,you_are_polite_actor,you_are_intelligent_partner,you_are_quickwitted_partner,you_are_competent_partner,you_are_kind_partner,you_are_friendly_partner,you_are_warm_partner,you_are_humble_partner,you_are_giving_partner,you_are_fair_partner,you_are_trustworthy_partner,you_are_agreeable_partner,you_are_playful_partner,you_are_polite_partner,i_disclosed_actor,i_disclosed_partner,you_disclosed_actor,you_disclosed_partner,i_am_good_listener_actor,i_am_good_listener_partner,you_are_good_listener_actor,you_are_good_listener_partner
202d99fa-91ea-4893-a15f-365039e198b6,5deb1865986140241391d84a,5c97d5bb41502a0017b3aadf,0.395,0.439,0.194,0.179,0.037,0.043,0.184,0.109,5.0,5.0,5.0,5.0,30.0,28.0,5.0,5.0,5.0,5.0,5.0,2.0,50.0,55.0,9.0,9.0,91.0,95.0,5.0,6.0,7.0,7.0,7.0,6.0,9.0,9.0,5.0,7.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,7.0,7.0,5.0,7.0,6.0,8.0,8.0,9.0
202d99fa-91ea-4893-a15f-365039e198b6,5c97d5bb41502a0017b3aadf,5deb1865986140241391d84a,0.439,0.395,0.179,0.194,0.043,0.037,0.109,0.184,5.0,5.0,5.0,5.0,28.0,30.0,5.0,5.0,5.0,5.0,2.0,5.0,55.0,50.0,9.0,9.0,95.0,91.0,6.0,5.0,7.0,7.0,6.0,7.0,9.0,9.0,7.0,5.0,4.0,5.0,5.0,5.0,3.0,5.0,7.0,5.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,8.0,6.0,9.0,8.0
8fa48307-dc73-4a67-96ed-85b73cf8f8ea,5f3c2648a9ef86a4c10de377,5f469dcf5fcb5d0355771013,0.269,0.383,0.366,0.29,0.036,0.05,0.394,0.262,4.0,7.0,7.0,3.0,30.0,29.0,4.0,4.0,5.0,5.0,7.0,3.0,65.0,30.0,9.0,9.0,93.0,79.0,7.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,9.0,5.0,9.0,4.0,9.0,1.0,2.0,5.0,3.0,5.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,6.0,8.0,4.0,9.0,9.0
8fa48307-dc73-4a67-96ed-85b73cf8f8ea,5f469dcf5fcb5d0355771013,5f3c2648a9ef86a4c10de377,0.383,0.269,0.29,0.366,0.05,0.036,0.262,0.394,7.0,4.0,3.0,7.0,29.0,30.0,4.0,4.0,5.0,5.0,3.0,7.0,30.0,65.0,9.0,9.0,79.0,93.0,1.0,7.0,7.0,7.0,7.0,7.0,5.0,7.0,5.0,9.0,4.0,9.0,1.0,9.0,5.0,2.0,5.0,3.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,6.0,8.0,4.0,8.0,9.0,9.0
828619fd-7bda-44a3-a123-e754026bfcab,5f50544b526bec1ce4a44f70,5f94aa40f830e83034baa1c0,0.331,0.388,0.623,0.467,0.023,0.016,0.319,0.132,5.0,6.0,5.0,4.0,41.0,42.0,5.0,6.0,5.0,5.0,4.0,2.0,50.0,40.0,8.0,9.0,75.0,90.0,5.0,6.0,6.0,7.0,5.0,7.0,6.0,8.0,4.0,4.0,4.0,2.0,3.0,9.0,4.0,4.0,4.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0,8.0
828619fd-7bda-44a3-a123-e754026bfcab,5f94aa40f830e83034baa1c0,5f50544b526bec1ce4a44f70,0.388,0.331,0.467,0.623,0.016,0.023,0.132,0.319,6.0,5.0,4.0,5.0,42.0,41.0,6.0,5.0,5.0,5.0,2.0,4.0,40.0,50.0,9.0,8.0,90.0,75.0,6.0,5.0,7.0,6.0,7.0,5.0,8.0,6.0,4.0,4.0,2.0,4.0,9.0,3.0,4.0,4.0,2.0,4.0,8.0,8.0,8.0,8.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,6.0,8.0,6.0,8.0,6.0,8.0,7.0
5b09544d-f156-46c2-98b9-eddbc8d95a02,5ef831c97dcd65573bbb0649,5e3360a4499e7932901951cb,0.143,0.503,0.636,0.406,0.043,0.01,0.27,0.303,4.0,7.0,6.0,4.0,40.0,35.0,5.0,5.0,4.0,5.0,4.0,4.0,70.0,40.0,7.0,8.0,65.0,91.0,6.0,5.0,6.0,7.0,5.0,5.0,7.0,5.0,2.0,5.0,3.0,4.0,5.0,5.0,2.0,6.0,2.0,6.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,5.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,9.0,6.0,7.0,6.0,5.0,7.0,5.0,7.0,7.0
5b09544d-f156-46c2-98b9-eddbc8d95a02,5e3360a4499e7932901951cb,5ef831c97dcd65573bbb0649,0.503,0.143,0.406,0.636,0.01,0.043,0.303,0.27,7.0,4.0,4.0,6.0,35.0,40.0,5.0,5.0,5.0,4.0,4.0,4.0,40.0,70.0,8.0,7.0,91.0,65.0,5.0,6.0,7.0,6.0,5.0,5.0,5.0,7.0,5.0,2.0,4.0,3.0,5.0,5.0,6.0,2.0,6.0,2.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,8.0,8.0,7.0,9.0,8.0,7.0,8.0,8.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,5.0,7.0,7.0,6.0,5.0,6.0,5.0,7.0,7.0,7.0
916d8851-e042-42e8-9dd5-9aa61c3e8df0,5ec6c3fe8197ce0e352fbfc1,5ecf4b18f7b0443609e07646,0.54,0.327,0.049,0.097,0.076,0.124,0.175,0.097,7.0,4.0,5.0,5.0,27.0,30.0,5.0,4.0,5.0,5.0,3.0,4.0,45.0,70.0,9.0,8.0,100.0,83.0,2.0,3.0,7.0,7.0,7.0,6.0,7.0,7.0,5.0,6.0,5.0,6.0,5.0,8.0,5.0,3.0,5.0,6.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,7.0,7.0,5.0,7.0,9.0,7.0,9.0,7.0
916d8851-e042-42e8-9dd5-9aa61c3e8df0,5ecf4b18f7b0443609e07646,5ec6c3fe8197ce0e352fbfc1,0.327,0.54,0.097,0.049,0.124,0.076,0.097,0.175,4.0,7.0,5.0,5.0,30.0,27.0,4.0,5.0,5.0,5.0,4.0,3.0,70.0,45.0,8.0,9.0,83.0,100.0,3.0,2.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,8.0,5.0,3.0,5.0,6.0,5.0,8.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,8.0,8.0,8.0,7.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,5.0,7.0,9.0,7.0,9.0
f2796cfa-777a-46a7-9cb0-c4b288ca0094,5ef831c97dcd65573bbb0649,5f67f123a9151c4484c6e1f4,0.339,0.252,0.487,0.495,0.027,0.054,0.332,0.321,5.0,3.0,5.0,5.0,26.0,26.0,8.0,7.0,3.0,5.0,5.0,3.0,40.0,55.0,7.0,6.0,30.0,40.0,4.0,4.0,5.0,5.0,5.0,4.0,7.0,6.0,5.0,4.0,5.0,3.0,4.0,4.0,6.0,6.0,6.0,5.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,5.0,6.0,5.0,7.0,7.0,4.0,7.0,5.0,7.0,5.0,7.0,8.0
f2796cfa-777a-46a7-9cb0-c4b288ca0094,5f67f123a9151c4484c6e1f4,5ef831c97dcd65573bbb0649,0.252,0.339,0.495,0.487,0.054,0.027,0.321,0.332,3.0,5.0,5.0,5.0,26.0,26.0,7.0,8.0,5.0,3.0,3.0,5.0,55.0,40.0,6.0,7.0,40.0,30.0,4.0,4.0,5.0,5.0,4.0,5.0,6.0,7.0,4.0,5.0,3.0,5.0,4.0,4.0,6.0,6.0,5.0,6.0,7.0,7.0,8.0,7.0,8.0,6.0,8.0,7.0,6.0,5.0,6.0,5.0,7.0,8.0,6.0,7.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,3.0,8.0,4.0,7.0,5.0,7.0,5.0,7.0,8.0,7.0
4f843d30-3b1c-426e-8c0b-67219f6e91ad,5a0f7d84ff266c0001d209cc,5c53b76553fba80001bca743,0.39,0.351,0.217,0.401,0.051,0.059,0.209,0.216,5.0,5.0,4.0,6.0,28.0,28.0,4.0,5.0,5.0,5.0,6.0,6.0,50.0,65.0,8.0,8.0,76.0,80.0,7.0,3.0,7.0,7.0,7.0,5.0,5.0,5.0,8.0,6.0,5.0,5.0,7.0,2.0,6.0,4.0,5.0,6.0,8.0,2.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,5.0,7.0,5.0,6.0,6.0,7.0,9.0,4.0,8.0,7.0
4f843d30-3b1c-426e-8c0b-67219f6e91ad,5c53b76553fba80001bca743,5a0f7d84ff266c0001d209cc,0.351,0.39,0.401,0.217,0.059,0.051,0.216,0.209,5.0,5.0,6.0,4.0,28.0,28.0,5.0,4.0,5.0,5.0,6.0,6.0,65.0,50.0,8.0,8.0,80.0,76.0,3.0,7.0,7.0,7.0,5.0,7.0,5.0,5.0,6.0,8.0,5.0,5.0,2.0,7.0,4.0,6.0,6.0,5.0,6.0,6.0,7.0,7.0,8.0,8.0,8.0,9.0,8.0,7.0,7.0,5.0,7.0,8.0,2.0,7.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,8.0,7.0,9.0,6.0,5.0,7.0,6.0,4.0,9.0,7.0,8.0
ac263639-1f62-449e-b777-27155af5aea7,5dcfe5ec41fb3f0de0080f1a,5ea8aea9e641063184658126,0.253,0.398,0.311,-0.033,0.077,0.044,0.516,0.152,5.0,5.0,5.0,4.0,55.0,57.0,5.0,4.0,5.0,5.0,1.0,4.0,50.0,45.0,9.0,8.0,100.0,80.0,5.0,6.0,7.0,6.0,7.0,5.0,7.0,6.0,5.0,4.0,5.0,4.0,5.0,3.0,8.0,2.0,5.0,2.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,5.0,6.0,9.0,7.0,9.0,7.0
ac263639-1f62-449e-b777-27155af5aea7,5ea8aea9e641063184658126,5dcfe5ec41fb3f0de0080f1a,0.398,0.253,-0.033,0.311,0.044,0.077,0.152,0.516,5.0,5.0,4.0,5.0,57.0,55.0,4.0,5.0,5.0,5.0,4.0,1.0,45.0,50.0,8.0,9.0,80.0,100.0,6.0,5.0,6.0,7.0,5.0,7.0,6.0,7.0,4.0,5.0,4.0,5.0,3.0,5.0,2.0,8.0,2.0,5.0,7.0,7.0,7.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,6.0,5.0,6.0,5.0,7.0,9.0,7.0,9.0
75ec8199-4125-4465-b1f5-148e7cc557f4,5f5a6c23009333128f6f7d82,5f469dcf5fcb5d0355771013,0.445,0.361,0.237,0.355,0.019,0.047,0.123,0.221,5.0,5.0,5.0,5.0,27.0,27.0,5.0,5.0,4.0,4.0,5.0,5.0,50.0,40.0,6.0,9.0,60.0,78.0,5.0,6.0,5.0,7.0,5.0,7.0,6.0,8.0,5.0,5.0,5.0,5.0,3.0,9.0,4.0,9.0,4.0,4.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,7.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,5.0,6.0,5.0,3.0,7.0,9.0,7.0,9.0
75ec8199-4125-4465-b1f5-148e7cc557f4,5f469dcf5fcb5d0355771013,5f5a6c23009333128f6f7d82,0.361,0.445,0.355,0.237,0.047,0.019,0.221,0.123,5.0,5.0,5.0,5.0,27.0,27.0,5.0,5.0,4.0,4.0,5.0,5.0,40.0,50.0,9.0,6.0,78.0,60.0,6.0,5.0,7.0,5.0,7.0,5.0,8.0,6.0,5.0,5.0,5.0,5.0,9.0,3.0,9.0,4.0,4.0,4.0,9.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,4.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0,6.0,6.0,5.0,6.0,7.0,6.0,5.0,3.0,5.0,9.0,7.0,9.0,7.0
9f21526c-3feb-4ba6-9366-19a6c78fd8cb,5e3360a4499e7932901951cb,5df3b781ff28a82967d0e41e,0.482,0.298,0.063,0.333,0.041,0.062,0.246,0.103,7.0,5.0,4.0,5.0,37.0,39.0,5.0,5.0,5.0,5.0,4.0,2.0,45.0,50.0,8.0,6.0,93.0,61.0,5.0,1.0,7.0,4.0,6.0,4.0,8.0,6.0,5.0,1.0,6.0,2.0,5.0,1.0,5.0,2.0,5.0,2.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,6.0,5.0,6.0,5.0,8.0,7.0,8.0,7.0
9f21526c-3feb-4ba6-9366-19a6c78fd8cb,5df3b781ff28a82967d0e41e,5e3360a4499e7932901951cb,0.298,0.482,0.333,0.063,0.062,0.041,0.103,0.246,5.0,7.0,5.0,4.0,39.0,37.0,5.0,5.0,5.0,5.0,2.0,4.0,50.0,45.0,6.0,8.0,61.0,93.0,1.0,5.0,4.0,7.0,4.0,6.0,6.0,8.0,1.0,5.0,2.0,6.0,1.0,5.0,2.0,5.0,2.0,5.0,6.0,6.0,6.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,7.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,8.0,5.0,6.0,5.0,6.0,7.0,8.0,7.0,8.0
bd0aaafb-f27f-408e-b8af-b41c879338cb,5e7e70c583c34c53f6c643db,5eea4a214c865810724760f1,0.226,0.465,0.245,0.222,0.06,0.04,0.354,0.263,5.0,7.0,5.0,5.0,30.0,33.0,4.0,6.0,5.0,6.0,6.0,4.0,60.0,35.0,8.0,8.0,86.0,73.0,4.0,5.0,7.0,6.0,6.0,5.0,6.0,4.0,5.0,5.0,5.0,5.0,3.0,6.0,4.0,5.0,5.0,5.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,6.0,7.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,5.0,7.0,7.0,7.0,9.0,4.0,7.0,6.0,7.0,8.0
bd0aaafb-f27f-408e-b8af-b41c879338cb,5eea4a214c865810724760f1,5e7e70c583c34c53f6c643db,0.465,0.226,0.222,0.245,0.04,0.06,0.263,0.354,7.0,5.0,5.0,5.0,33.0,30.0,6.0,4.0,6.0,5.0,4.0,6.0,35.0,60.0,8.0,8.0,73.0,86.0,5.0,4.0,6.0,7.0,5.0,6.0,4.0,6.0,5.0,5.0,5.0,5.0,6.0,3.0,5.0,4.0,5.0,5.0,8.0,8.0,9.0,7.0,7.0,7.0,6.0,7.0,8.0,8.0,7.0,5.0,7.0,7.0,7.0,8.0,9.0,9.0,9.0,9.0,6.0,7.0,9.0,9.0,9.0,8.0,7.0,7.0,4.0,9.0,6.0,7.0,8.0,7.0
ea612d62-2a6e-430f-837a-c65a7e235d2b,5e91350e16b81046df5dcf52,5b97f8988ae8150001c7a887,0.314,0.247,1.052,0.958,0.007,0.015,0.389,0.289,4.0,5.0,4.0,5.0,30.0,28.0,4.0,4.0,6.0,5.0,3.0,6.0,55.0,45.0,7.0,6.0,41.0,65.0,4.0,7.0,6.0,5.0,5.0,4.0,8.0,3.0,4.0,3.0,4.0,5.0,3.0,7.0,5.0,7.0,4.0,2.0,7.0,5.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,9.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,5.0,5.0,5.0,4.0,8.0,7.0,8.0,7.0
ea612d62-2a6e-430f-837a-c65a7e235d2b,5b97f8988ae8150001c7a887,5e91350e16b81046df5dcf52,0.247,0.314,0.958,1.052,0.015,0.007,0.289,0.389,5.0,4.0,5.0,4.0,28.0,30.0,4.0,4.0,5.0,6.0,6.0,3.0,45.0,55.0,6.0,7.0,65.0,41.0,7.0,4.0,5.0,6.0,4.0,5.0,3.0,8.0,3.0,4.0,5.0,4.0,7.0,3.0,7.0,5.0,2.0,4.0,8.0,7.0,8.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,8.0,6.0,7.0,7.0,5.0,8.0,7.0,8.0,8.0,7.0,7.0,8.0,8.0,8.0,6.0,9.0,5.0,5.0,4.0,5.0,7.0,8.0,7.0,8.0
b820b441-4843-4b49-a46d-8bcdf659aeba,5eb35afb20c7f015a0697687,5e56a66121583601d3c3526a,0.504,0.25,0.269,0.145,0.035,0.094,0.269,0.129,7.0,5.0,3.0,5.0,28.0,30.0,4.0,5.0,5.0,5.0,3.0,9.0,40.0,60.0,8.0,7.0,91.0,72.0,6.0,9.0,7.0,5.0,6.0,4.0,6.0,5.0,6.0,9.0,4.0,9.0,7.0,9.0,7.0,1.0,4.0,5.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,9.0,7.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,9.0,5.0,9.0,6.0,3.0,4.0,3.0,4.0,9.0,8.0,9.0
b820b441-4843-4b49-a46d-8bcdf659aeba,5e56a66121583601d3c3526a,5eb35afb20c7f015a0697687,0.25,0.504,0.145,0.269,0.094,0.035,0.129,0.269,5.0,7.0,5.0,3.0,30.0,28.0,5.0,4.0,5.0,5.0,9.0,3.0,60.0,40.0,7.0,8.0,72.0,91.0,9.0,6.0,5.0,7.0,4.0,6.0,5.0,6.0,9.0,6.0,9.0,4.0,9.0,7.0,1.0,7.0,5.0,4.0,9.0,7.0,9.0,9.0,9.0,9.0,5.0,5.0,5.0,5.0,9.0,5.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,9.0,9.0,8.0,9.0,3.0,6.0,3.0,4.0,9.0,4.0,9.0,8.0
90741059-bd4a-4488-946a-73fa52c24066,5ddc91ba7d4595bf332f8b7c,5e02285cac9e16dcddb845ef,0.407,0.332,0.375,0.442,0.025,0.029,0.274,0.156,7.0,4.0,4.0,6.0,28.0,27.0,4.0,4.0,6.0,4.0,6.0,5.0,34.0,65.0,7.0,6.0,75.0,70.0,7.0,6.0,5.0,5.0,5.0,3.0,6.0,6.0,4.0,4.0,6.0,5.0,1.0,4.0,8.0,4.0,6.0,4.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0,4.0,4.0,4.0,4.0,6.0,7.0,6.0
90741059-bd4a-4488-946a-73fa52c24066,5e02285cac9e16dcddb845ef,5ddc91ba7d4595bf332f8b7c,0.332,0.407,0.442,0.375,0.029,0.025,0.156,0.274,4.0,7.0,6.0,4.0,27.0,28.0,4.0,4.0,4.0,6.0,5.0,6.0,65.0,34.0,6.0,7.0,70.0,75.0,6.0,7.0,5.0,5.0,3.0,5.0,6.0,6.0,4.0,4.0,5.0,6.0,4.0,1.0,4.0,8.0,4.0,6.0,8.0,6.0,8.0,7.0,7.0,7.0,6.0,7.0,7.0,6.0,6.0,5.0,7.0,7.0,7.0,7.0,7.0,8.0,7.0,7.0,6.0,7.0,7.0,7.0,6.0,7.0,4.0,7.0,4.0,4.0,6.0,4.0,6.0,7.0
c1f946c8-cc9d-4cb2-8535-de058d3a6788,5efe907ba8384039f55a9625,5efdcf388c837e24c1bbb083,0.536,0.35,-0.023,0.105,0.078,0.081,0.183,0.078,7.0,5.0,4.0,5.0,39.0,40.0,5.0,5.0,5.0,5.0,5.0,6.0,40.0,55.0,9.0,9.0,91.0,92.0,3.0,6.0,7.0,7.0,7.0,7.0,7.0,9.0,3.0,6.0,3.0,5.0,2.0,7.0,4.0,4.0,5.0,5.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,7.0,4.0,7.0,6.0,5.0,6.0,8.0,7.0
c1f946c8-cc9d-4cb2-8535-de058d3a6788,5efdcf388c837e24c1bbb083,5efe907ba8384039f55a9625,0.35,0.536,0.105,-0.023,0.081,0.078,0.078,0.183,5.0,7.0,5.0,4.0,40.0,39.0,5.0,5.0,5.0,5.0,6.0,5.0,55.0,40.0,9.0,9.0,92.0,91.0,6.0,3.0,7.0,7.0,7.0,7.0,9.0,7.0,6.0,3.0,5.0,3.0,7.0,2.0,4.0,4.0,5.0,5.0,8.0,8.0,8.0,9.0,9.0,9.0,8.0,8.0,8.0,8.0,8.0,8.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,7.0,9.0,4.0,7.0,6.0,7.0,6.0,5.0,7.0,8.0
f741836c-f520-444e-a920-2c376d82f791,5f712c16875f0375275c57d5,5f29dfe7512c2817f7957e1a,0.358,0.407,0.383,0.337,0.034,0.081,0.116,0.229,4.0,4.0,5.0,4.0,26.0,27.0,4.0,5.0,5.0,5.0,4.0,5.0,60.0,60.0,6.0,8.0,80.0,85.0,4.0,9.0,7.0,7.0,4.0,6.0,7.0,5.0,3.0,5.0,4.0,5.0,3.0,6.0,4.0,3.0,3.0,5.0,8.0,7.0,8.0,9.0,9.0,9.0,7.0,5.0,5.0,7.0,8.0,5.0,8.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,8.0,9.0,7.0,4.0,7.0,4.0,9.0,8.0,7.0,8.0
f741836c-f520-444e-a920-2c376d82f791,5f29dfe7512c2817f7957e1a,5f712c16875f0375275c57d5,0.407,0.358,0.337,0.383,0.081,0.034,0.229,0.116,4.0,4.0,4.0,5.0,27.0,26.0,5.0,4.0,5.0,5.0,5.0,4.0,60.0,60.0,8.0,6.0,85.0,80.0,9.0,4.0,7.0,7.0,6.0,4.0,5.0,7.0,5.0,3.0,5.0,4.0,6.0,3.0,3.0,4.0,5.0,3.0,8.0,8.0,9.0,9.0,9.0,9.0,9.0,7.0,7.0,8.0,9.0,8.0,9.0,8.0,7.0,8.0,9.0,9.0,9.0,7.0,5.0,5.0,7.0,8.0,5.0,8.0,4.0,7.0,4.0,7.0,8.0,9.0,8.0,7.0
744707ad-c934-4b98-8df6-64b545881543,5f47b6587dfbf11be8eda97c,5ba3d4590e41db0001786ca1,0.443,0.342,0.298,0.16,0.033,0.046,0.254,0.117,7.0,5.0,5.0,5.0,27.0,28.0,4.0,5.0,5.0,5.0,2.0,5.0,40.0,45.0,8.0,8.0,78.0,65.0,4.0,4.0,6.0,7.0,5.0,7.0,5.0,4.0,5.0,4.0,6.0,4.0,5.0,5.0,2.0,5.0,4.0,5.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,8.0,5.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,5.0,6.0,4.0,2.0,4.0,2.0,8.0,8.0,8.0,8.0
744707ad-c934-4b98-8df6-64b545881543,5ba3d4590e41db0001786ca1,5f47b6587dfbf11be8eda97c,0.342,0.443,0.16,0.298,0.046,0.033,0.117,0.254,5.0,7.0,5.0,5.0,28.0,27.0,5.0,4.0,5.0,5.0,5.0,2.0,45.0,40.0,8.0,8.0,65.0,78.0,4.0,4.0,7.0,6.0,7.0,5.0,4.0,5.0,4.0,5.0,4.0,6.0,5.0,5.0,5.0,2.0,5.0,4.0,8.0,5.0,9.0,8.0,8.0,7.0,7.0,6.0,6.0,6.0,8.0,5.0,6.0,7.0,7.0,9.0,9.0,9.0,9.0,8.0,9.0,8.0,9.0,9.0,7.0,8.0,2.0,4.0,2.0,4.0,8.0,8.0,8.0,8.0
263fc615-bee8-48a5-8a1f-28bff46ec228,5deec7e78b5f8b5683c0355a,5c35101dbef9a20001e323f2,0.252,0.338,0.577,0.673,0.028,0.047,0.27,0.358,5.0,6.0,5.0,5.0,40.0,30.0,4.0,4.0,5.0,5.0,3.0,5.0,55.0,40.0,6.0,9.0,45.0,90.0,4.0,5.0,5.0,7.0,6.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,4.0,5.0,5.0,5.0,4.0,5.0,7.0,7.0,7.0,7.0,7.0,6.0,7.0,6.0,7.0,7.0,7.0,5.0,7.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,9.0,3.0,5.0,3.0,5.0,7.0,9.0,7.0,9.0
